//Quantitative values
146	//Makespan
101	//Mission completion time hauler 1
146	//Mission completion time hauler 2
4	//Application execution time (in millisecond)
//Path to the final points
0,[2 ,10],[6,12]
1,[2 ,9],[6,11]
2,[2 ,8],[5,11]
3,[3 ,8],[4,11]
4,[4 ,8],[3,11]
5,[5 ,8],[3,10]
6,[6 ,8],[3,9]
7,[7 ,8],[3,8]
8,[8 ,8],[3,7]
9,[9 ,8],[3,6]
10,[8 ,8],[3,5]
11,[7 ,8],[3,4]
12,[6 ,8],[3,3]
13,[5 ,8],[3,2]
14,[6 ,8],[3,1]
15,[7 ,8],[3,2]
16,[8 ,8],[3,3]
17,[9 ,8],[3,4]
18,[8 ,8],[3,5]
19,[7 ,8],[3,6]
20,[6 ,8],[3,7]
21,[5 ,8],[3,8]
22,[4 ,8],[3,9]
23,[3 ,8],[4,9]
24,[3 ,7],[5,9]
25,[3 ,6],[6,9]
26,[3 ,5],[7,9]
27,[3 ,4],[7,10]
28,[3 ,3],[7,9]
29,[3 ,2],[7,8]
30,[3 ,1],[7,7]
31,[3 ,2],[7,6]
32,[3 ,3],[7,5]
33,[3 ,4],[8,5]
34,[3 ,5],[9,5]
35,[3 ,6],[10,5]
36,[3 ,7],[9,5]
37,[3 ,8],[8,5]
38,[3 ,9],[7,5]
39,[4 ,9],[7,6]
40,[5 ,9],[7,7]
41,[6 ,9],[7,8]
42,[7 ,9],[7,9]
43,[7 ,10],[7,10]
44,[8 ,10],[7,9]
45,[9 ,10],[6,9]
46,[10 ,10],[5,9]
47,[10 ,11],[4,9]
48,[11 ,11],[3,9]
49,[11 ,10],[3,8]
50,[11 ,9],[3,7]
51,[11 ,8],[3,6]
52,[10 ,8],[3,5]
53,[10 ,7],[3,4]
54,[10 ,6],[3,3]
55,[10 ,5],[3,2]
56,[9 ,5],[3,1]
57,[9 ,6],[3,2]
58,[9 ,7],[3,3]
59,[9 ,8],[3,4]
60,[9 ,7],[3,5]
61,[9 ,6],[3,6]
62,[9 ,5],[3,7]
63,[10 ,5],[3,8]
64,[9 ,5],[4,8]
65,[8 ,5],[5,8]
66,[7 ,5],[6,8]
67,[7 ,6],[7,8]
68,[7 ,7],[6,8]
69,[7 ,8],[5,8]
70,[6 ,8],[4,8]
71,[5 ,8],[3,8]
72,[6 ,8],[3,7]
73,[7 ,8],[3,6]
74,[6 ,8],[3,5]
75,[5 ,8],[3,4]
76,[4 ,8],[3,3]
77,[3 ,8],[3,2]
78,[3 ,7],[3,1]
79,[3 ,6],[3,2]
80,[3 ,5],[3,3]
81,[3 ,4],[3,4]
82,[3 ,3],[3,5]
83,[3 ,2],[3,6]
84,[3 ,1],[3,7]
85,[3 ,2],[3,8]
86,[3 ,3],[4,8]
87,[3 ,4],[5,8]
88,[3 ,5],[6,8]
89,[3 ,6],[7,8]
90,[3 ,7],[8,8]
91,[3 ,8],[9,8]
92,[4 ,8],[8,8]
93,[5 ,8],[7,8]
94,[6 ,8],[6,8]
95,[7 ,8],[5,8]
96,[8 ,8],[5,9]
97,[9 ,8],[6,9]
98,[9 ,7],[7,9]
99,[9 ,6],[7,10]
100,[9 ,5],[7,9]
101,[10 ,5],[7,8]
102,[10 ,5],[7,7]
103,[10 ,5],[7,6]
104,[10 ,5],[7,5]
105,[10 ,5],[8,5]
106,[10 ,5],[9,5]
107,[10 ,5],[10,5]
108,[10 ,5],[10,6]
109,[10 ,5],[10,7]
110,[10 ,5],[10,8]
111,[10 ,5],[11,8]
112,[10 ,5],[11,9]
113,[10 ,5],[11,10]
114,[10 ,5],[11,11]
115,[10 ,5],[10,11]
116,[10 ,5],[10,10]
117,[10 ,5],[9,10]
118,[10 ,5],[8,10]
119,[10 ,5],[7,10]
120,[10 ,5],[7,9]
121,[10 ,5],[6,9]
122,[10 ,5],[5,9]
123,[10 ,5],[4,9]
124,[10 ,5],[3,9]
125,[10 ,5],[3,8]
126,[10 ,5],[3,7]
127,[10 ,5],[3,6]
128,[10 ,5],[3,5]
129,[10 ,5],[3,4]
130,[10 ,5],[3,3]
131,[10 ,5],[3,2]
132,[10 ,5],[3,1]
133,[10 ,5],[3,2]
134,[10 ,5],[3,3]
135,[10 ,5],[3,4]
136,[10 ,5],[3,5]
137,[10 ,5],[3,6]
138,[10 ,5],[3,7]
139,[10 ,5],[3,8]
140,[10 ,5],[3,9]
141,[10 ,5],[4,9]
142,[10 ,5],[5,9]
143,[10 ,5],[6,9]
144,[10 ,5],[7,9]
145,[10 ,5],[7,10]
146,[10 ,5],[7,10]
