//Quantitative values
55	//Makespan
56	//Mission completion time hauler 1
43	//Mission completion time hauler 2
1	//Application execution time (in millisecond)
//Path to the final points
0,[2 ,10],[8,9]
1,[2 ,9],[7,9]
2,[3 ,9],[6,9]
3,[3 ,8],[6,8]
4,[3 ,7],[6,7]
5,[3 ,6],[6,6]
6,[3 ,5],[6,5]
7,[3 ,4],[6,4]
8,[4 ,4],[7,4]
9,[5 ,4],[8,4]
10,[6 ,4],[8,3]
11,[7 ,4],[9,3]
12,[8 ,4],[8,3]
13,[8 ,3],[8,4]
14,[9 ,3],[7,4]
15,[8 ,3],[6,4]
16,[8 ,4],[6,5]
17,[7 ,4],[6,6]
18,[6 ,4],[6,7]
19,[6 ,5],[6,8]
20,[6 ,6],[6,9]
21,[6 ,7],[6,8]
22,[6 ,8],[6,7]
23,[6 ,9],[6,6]
24,[6 ,8],[6,5]
25,[6 ,7],[6,4]
26,[6 ,6],[7,4]
27,[6 ,5],[7,5]
28,[6 ,4],[7,6]
29,[6 ,3],[7,7]
30,[6 ,2],[7,8]
31,[7 ,2],[7,9]
32,[8 ,2],[8,9]
33,[8 ,3],[9,9]
34,[8 ,4],[9,8]
35,[8 ,5],[9,7]
36,[8 ,6],[9,6]
37,[9 ,6],[8,6]
38,[9 ,7],[8,5]
39,[9 ,8],[8,4]
40,[9 ,9],[8,3]
41,[9 ,8],[8,2]
42,[9 ,7],[7,2]
43,[9 ,6],[7,2]
44,[8 ,6],[7,2]
45,[8 ,5],[7,2]
46,[8 ,4],[7,2]
47,[8 ,3],[7,2]
48,[8 ,2],[7,2]
49,[7 ,2],[7,2]
50,[6 ,2],[7,2]
51,[5 ,2],[7,2]
52,[4 ,2],[7,2]
53,[3 ,2],[7,2]
54,[3 ,3],[7,2]
55,[3 ,4],[7,2]
