//Quantitative values
47	//Makespan
37	//Mission completion time hauler 1
31	//Mission completion time hauler 2
47	//Mission completion time hauler 3
2	//Application execution time (in millisecond)
//Path to the final points
0,[10 ,1],[8 ,7],[12,7]
1,[9 ,1],[7 ,7],[11,7]
2,[9 ,2],[7 ,8],[10,7]
3,[9 ,3],[7 ,9],[10,6]
4,[8 ,3],[7 ,10],[10,5]
5,[8 ,4],[7 ,11],[10,4]
6,[8 ,5],[8 ,11],[9,4]
7,[8 ,6],[9 ,11],[9,3]
8,[8 ,7],[9 ,10],[9,2]
9,[8 ,8],[9 ,9],[9,1]
10,[8 ,9],[9 ,8],[10,1]
11,[9 ,9],[9 ,7],[11,1]
12,[8 ,9],[9 ,6],[12,1]
13,[8 ,8],[8 ,6],[11,1]
14,[8 ,7],[8 ,5],[10,1]
15,[8 ,6],[8 ,4],[9,1]
16,[8 ,5],[8 ,3],[9,2]
17,[8 ,4],[9 ,3],[9,3]
18,[8 ,3],[8 ,3],[8,3]
19,[9 ,3],[8 ,4],[8,4]
20,[8 ,3],[8 ,5],[8,5]
21,[8 ,4],[8 ,6],[8,6]
22,[8 ,5],[8 ,7],[9,6]
23,[8 ,6],[8 ,8],[8,6]
24,[9 ,6],[8 ,9],[8,5]
25,[8 ,6],[9 ,9],[8,4]
26,[8 ,5],[9 ,10],[8,3]
27,[8 ,4],[9 ,11],[9,3]
28,[8 ,3],[8 ,11],[8,3]
29,[9 ,3],[9 ,11],[8,4]
30,[8 ,3],[9 ,10],[8,5]
31,[8 ,4],[9 ,9],[8,6]
32,[8 ,5],[9 ,9],[9,6]
33,[8 ,6],[9 ,9],[8,6]
34,[8 ,7],[9 ,9],[8,5]
35,[8 ,8],[9 ,9],[8,4]
36,[8 ,9],[9 ,9],[8,3]
37,[9 ,9],[9 ,9],[9,3]
38,[9 ,9],[9 ,9],[8,3]
39,[9 ,9],[9 ,9],[8,4]
40,[9 ,9],[9 ,9],[8,5]
41,[9 ,9],[9 ,9],[8,6]
42,[9 ,9],[9 ,9],[8,7]
43,[9 ,9],[9 ,9],[8,8]
44,[9 ,9],[9 ,9],[8,9]
45,[9 ,9],[9 ,9],[9,9]
46,[9 ,9],[9 ,9],[9,9]
47,[9 ,9],[9 ,9],[9,9]
