//Quantitative values
156	//Makespan
157	//Mission completion time hauler 1
110	//Mission completion time hauler 2
148	//Mission completion time hauler 3
1	//Application execution time (in millisecond)
//Path to the final points
0,[3 ,6],[8 ,3],[9,3]
1,[3 ,7],[8 ,4],[8,3]
2,[4 ,7],[9 ,4],[7,3]
3,[5 ,7],[9 ,5],[6,3]
4,[6 ,7],[10 ,5],[5,3]
5,[7 ,7],[10 ,6],[4,3]
6,[7 ,8],[10 ,7],[4,4]
7,[8 ,8],[10 ,8],[4,5]
8,[9 ,8],[10 ,9],[3,5]
9,[10 ,8],[11 ,9],[2,5]
10,[11 ,8],[12 ,9],[2,6]
11,[12 ,8],[11 ,9],[2,7]
12,[11 ,8],[10 ,9],[2,8]
13,[10 ,8],[9 ,9],[2,9]
14,[9 ,8],[8 ,9],[2,8]
15,[8 ,8],[7 ,9],[2,7]
16,[7 ,8],[6 ,9],[2,6]
17,[7 ,9],[5 ,9],[2,5]
18,[6 ,9],[5 ,8],[3,5]
19,[5 ,9],[5 ,7],[4,5]
20,[4 ,9],[4 ,7],[4,4]
21,[3 ,9],[4 ,6],[4,3]
22,[2 ,9],[4 ,5],[4,2]
23,[2 ,8],[4 ,4],[4,3]
24,[2 ,7],[4 ,3],[4,4]
25,[2 ,6],[4 ,2],[4,5]
26,[2 ,5],[4 ,3],[4,6]
27,[3 ,5],[4 ,4],[4,7]
28,[4 ,5],[4 ,5],[5,7]
29,[4 ,4],[4 ,6],[5,8]
30,[4 ,3],[4 ,7],[5,9]
31,[4 ,2],[5 ,7],[6,9]
32,[4 ,3],[5 ,8],[7,9]
33,[4 ,4],[5 ,9],[8,9]
34,[4 ,5],[6 ,9],[9,9]
35,[4 ,6],[7 ,9],[10,9]
36,[4 ,7],[8 ,9],[11,9]
37,[5 ,7],[9 ,9],[12,9]
38,[5 ,8],[10 ,9],[11,9]
39,[5 ,9],[11 ,9],[11,8]
40,[6 ,9],[12 ,9],[11,7]
41,[7 ,9],[12 ,8],[10,7]
42,[8 ,9],[11 ,8],[10,8]
43,[9 ,9],[10 ,8],[9,8]
44,[10 ,9],[9 ,8],[8,8]
45,[11 ,9],[8 ,8],[7,8]
46,[12 ,9],[7 ,8],[7,9]
47,[11 ,9],[7 ,9],[6,9]
48,[10 ,9],[6 ,9],[5,9]
49,[9 ,9],[5 ,9],[4,9]
50,[8 ,9],[4 ,9],[3,9]
51,[7 ,9],[3 ,9],[2,9]
52,[6 ,9],[2 ,9],[3,9]
53,[5 ,9],[3 ,9],[4,9]
54,[5 ,8],[4 ,9],[5,9]
55,[5 ,7],[5 ,9],[6,9]
56,[4 ,7],[6 ,9],[7,9]
57,[4 ,6],[7 ,9],[7,8]
58,[4 ,5],[7 ,8],[8,8]
59,[4 ,4],[8 ,8],[9,8]
60,[4 ,3],[9 ,8],[10,8]
61,[4 ,2],[10 ,8],[10,7]
62,[4 ,3],[10 ,7],[11,7]
63,[4 ,4],[11 ,7],[10,7]
64,[4 ,5],[11 ,8],[10,8]
65,[4 ,6],[11 ,9],[9,8]
66,[4 ,7],[12 ,9],[8,8]
67,[5 ,7],[11 ,9],[7,8]
68,[5 ,8],[10 ,9],[7,9]
69,[5 ,9],[9 ,9],[6,9]
70,[6 ,9],[8 ,9],[5,9]
71,[7 ,9],[7 ,9],[4,9]
72,[8 ,9],[6 ,9],[3,9]
73,[9 ,9],[5 ,9],[2,9]
74,[10 ,9],[5 ,8],[3,9]
75,[11 ,9],[5 ,7],[4,9]
76,[12 ,9],[4 ,7],[5,9]
77,[11 ,9],[4 ,6],[6,9]
78,[10 ,9],[4 ,5],[7,9]
79,[9 ,9],[4 ,4],[7,8]
80,[8 ,9],[4 ,3],[8,8]
81,[7 ,9],[4 ,2],[9,8]
82,[6 ,9],[4 ,3],[10,8]
83,[5 ,9],[4 ,4],[10,7]
84,[5 ,8],[4 ,5],[11,7]
85,[5 ,7],[3 ,5],[10,7]
86,[4 ,7],[2 ,5],[10,8]
87,[4 ,6],[2 ,6],[9,8]
88,[4 ,5],[2 ,7],[8,8]
89,[4 ,4],[2 ,8],[7,8]
90,[4 ,3],[2 ,9],[7,9]
91,[4 ,2],[3 ,9],[6,9]
92,[4 ,3],[4 ,9],[5,9]
93,[4 ,4],[5 ,9],[4,9]
94,[4 ,5],[6 ,9],[3,9]
95,[3 ,5],[7 ,9],[2,9]
96,[2 ,5],[7 ,8],[2,8]
97,[2 ,6],[8 ,8],[2,7]
98,[2 ,7],[9 ,8],[2,6]
99,[2 ,8],[10 ,8],[2,5]
100,[2 ,9],[10 ,7],[3,5]
101,[3 ,9],[11 ,7],[4,5]
102,[4 ,9],[11 ,8],[4,4]
103,[5 ,9],[11 ,9],[4,3]
104,[6 ,9],[12 ,9],[4,2]
105,[7 ,9],[12 ,8],[4,3]
106,[7 ,8],[12 ,9],[4,4]
107,[8 ,8],[11 ,9],[4,5]
108,[9 ,8],[11 ,8],[3,5]
109,[10 ,8],[11 ,7],[2,5]
110,[10 ,7],[11 ,7],[2,6]
111,[11 ,7],[11 ,7],[2,7]
112,[11 ,8],[11 ,7],[2,8]
113,[11 ,9],[11 ,7],[2,9]
114,[12 ,9],[11 ,7],[3,9]
115,[11 ,9],[11 ,7],[4,9]
116,[10 ,9],[11 ,7],[5,9]
117,[9 ,9],[11 ,7],[6,9]
118,[8 ,9],[11 ,7],[7,9]
119,[7 ,9],[11 ,7],[7,8]
120,[6 ,9],[11 ,7],[8,8]
121,[5 ,9],[11 ,7],[9,8]
122,[5 ,8],[11 ,7],[10,8]
123,[5 ,7],[11 ,7],[11,8]
124,[4 ,7],[11 ,7],[12,8]
125,[4 ,6],[11 ,7],[11,8]
126,[4 ,5],[11 ,7],[10,8]
127,[4 ,4],[11 ,7],[9,8]
128,[4 ,3],[11 ,7],[8,8]
129,[4 ,2],[11 ,7],[7,8]
130,[4 ,3],[11 ,7],[7,9]
131,[4 ,4],[11 ,7],[6,9]
132,[4 ,5],[11 ,7],[5,9]
133,[4 ,6],[11 ,7],[4,9]
134,[4 ,7],[11 ,7],[3,9]
135,[5 ,7],[11 ,7],[2,9]
136,[5 ,8],[11 ,7],[3,9]
137,[5 ,9],[11 ,7],[4,9]
138,[6 ,9],[11 ,7],[5,9]
139,[7 ,9],[11 ,7],[6,9]
140,[8 ,9],[11 ,7],[7,9]
141,[9 ,9],[11 ,7],[7,8]
142,[10 ,9],[11 ,7],[8,8]
143,[11 ,9],[11 ,7],[9,8]
144,[12 ,9],[11 ,7],[10,8]
145,[12 ,8],[11 ,7],[10,7]
146,[11 ,8],[11 ,7],[11,7]
147,[10 ,8],[11 ,7],[11,7]
148,[9 ,8],[11 ,7],[11,7]
149,[8 ,8],[11 ,7],[11,7]
150,[7 ,8],[11 ,7],[11,7]
151,[7 ,9],[11 ,7],[11,7]
152,[6 ,9],[11 ,7],[11,7]
153,[5 ,9],[11 ,7],[11,7]
154,[4 ,9],[11 ,7],[11,7]
155,[3 ,9],[11 ,7],[11,7]
156,[2 ,9],[11 ,7],[11,7]
