//Quantitative values
139	//Makespan
139	//Mission completion time hauler 1
133	//Mission completion time hauler 2
59	//Mission completion time hauler 3
4	//Application execution time (in millisecond)
//Path to the final points
0,[7 ,11],[6 ,4],[7,1]
1,[6 ,11],[5 ,4],[6,1]
2,[5 ,11],[4 ,4],[5,1]
3,[5 ,10],[3 ,4],[4,1]
4,[5 ,9],[2 ,4],[3,1]
5,[5 ,8],[2 ,3],[2,1]
6,[5 ,7],[2 ,2],[2,2]
7,[5 ,6],[2 ,1],[2,3]
8,[5 ,5],[2 ,2],[2,4]
9,[5 ,4],[2 ,3],[3,4]
10,[4 ,4],[2 ,4],[4,4]
11,[3 ,4],[3 ,4],[5,4]
12,[2 ,4],[4 ,4],[5,5]
13,[2 ,3],[5 ,4],[5,6]
14,[2 ,2],[5 ,5],[5,7]
15,[2 ,1],[5 ,6],[5,8]
16,[2 ,2],[5 ,7],[5,9]
17,[2 ,3],[5 ,8],[5,10]
18,[2 ,4],[5 ,9],[6,10]
19,[3 ,4],[5 ,10],[7,10]
20,[4 ,4],[5 ,11],[8,10]
21,[5 ,4],[6 ,11],[9,10]
22,[5 ,5],[7 ,11],[10,10]
23,[5 ,6],[7 ,12],[10,11]
24,[5 ,7],[8 ,12],[11,11]
25,[5 ,8],[7 ,12],[12,11]
26,[5 ,9],[7 ,11],[11,11]
27,[5 ,10],[6 ,11],[10,11]
28,[6 ,10],[5 ,11],[10,10]
29,[7 ,10],[5 ,10],[9,10]
30,[8 ,10],[5 ,9],[8,10]
31,[9 ,10],[5 ,8],[7,10]
32,[10 ,10],[5 ,7],[6,10]
33,[10 ,11],[5 ,6],[6,11]
34,[11 ,11],[5 ,5],[7,11]
35,[12 ,11],[5 ,4],[7,12]
36,[11 ,11],[4 ,4],[8,12]
37,[10 ,11],[3 ,4],[7,12]
38,[10 ,10],[2 ,4],[7,11]
39,[9 ,10],[2 ,3],[6,11]
40,[8 ,10],[2 ,2],[7,11]
41,[7 ,10],[2 ,1],[7,12]
42,[6 ,10],[2 ,2],[8,12]
43,[6 ,11],[2 ,3],[7,12]
44,[7 ,11],[2 ,4],[7,11]
45,[7 ,12],[3 ,4],[6,11]
46,[8 ,12],[4 ,4],[7,11]
47,[7 ,12],[5 ,4],[7,12]
48,[7 ,11],[5 ,5],[8,12]
49,[6 ,11],[5 ,6],[7,12]
50,[5 ,11],[5 ,7],[7,11]
51,[5 ,10],[5 ,8],[6,11]
52,[5 ,9],[5 ,9],[6,10]
53,[5 ,8],[5 ,10],[7,10]
54,[5 ,7],[6 ,10],[8,10]
55,[5 ,6],[7 ,10],[9,10]
56,[5 ,5],[8 ,10],[10,10]
57,[5 ,4],[9 ,10],[10,11]
58,[4 ,4],[10 ,10],[11,11]
59,[3 ,4],[10 ,11],[12,11]
60,[2 ,4],[11 ,11],[12,11]
61,[2 ,3],[12 ,11],[12,11]
62,[2 ,2],[11 ,11],[12,11]
63,[2 ,1],[10 ,11],[12,11]
64,[2 ,2],[10 ,10],[12,11]
65,[2 ,3],[9 ,10],[12,11]
66,[2 ,4],[8 ,10],[12,11]
67,[3 ,4],[7 ,10],[12,11]
68,[4 ,4],[6 ,10],[12,11]
69,[5 ,4],[6 ,11],[12,11]
70,[5 ,5],[6 ,10],[12,11]
71,[5 ,6],[7 ,10],[12,11]
72,[5 ,7],[8 ,10],[12,11]
73,[5 ,8],[9 ,10],[12,11]
74,[5 ,9],[10 ,10],[12,11]
75,[5 ,10],[10 ,11],[12,11]
76,[6 ,10],[11 ,11],[12,11]
77,[7 ,10],[12 ,11],[12,11]
78,[8 ,10],[11 ,11],[12,11]
79,[9 ,10],[10 ,11],[12,11]
80,[10 ,10],[10 ,10],[12,11]
81,[10 ,11],[9 ,10],[12,11]
82,[11 ,11],[8 ,10],[12,11]
83,[12 ,11],[7 ,10],[12,11]
84,[11 ,11],[6 ,10],[12,11]
85,[10 ,11],[5 ,10],[12,11]
86,[10 ,10],[5 ,9],[12,11]
