//Quantitative values
170	//Makespan
77	//Mission completion time hauler 1
171	//Mission completion time hauler 2
119	//Mission completion time hauler 3
1	//Application execution time (in millisecond)
//Path to the final points
0,[7 ,11],[6 ,4],[7,1]
1,[6 ,11],[6 ,5],[6,1]
2,[5 ,11],[6 ,6],[5,1]
3,[4 ,11],[6 ,7],[4,1]
4,[3 ,11],[6 ,8],[3,1]
5,[2 ,11],[6 ,9],[2,1]
6,[1 ,11],[6 ,10],[2,2]
7,[1 ,10],[6 ,11],[2,3]
8,[1 ,9],[7 ,11],[2,4]
9,[1 ,8],[7 ,12],[3,4]
10,[1 ,7],[8 ,12],[4,4]
11,[1 ,8],[7 ,12],[5,4]
12,[1 ,9],[7 ,11],[5,5]
13,[1 ,10],[6 ,11],[5,6]
14,[1 ,11],[5 ,11],[5,7]
15,[2 ,11],[5 ,10],[5,8]
16,[3 ,11],[5 ,9],[5,9]
17,[4 ,11],[5 ,8],[5,10]
18,[5 ,11],[5 ,7],[6,10]
19,[6 ,11],[5 ,6],[7,10]
20,[6 ,10],[5 ,5],[8,10]
21,[7 ,10],[5 ,4],[9,10]
22,[8 ,10],[4 ,4],[10,10]
23,[9 ,10],[3 ,4],[10,11]
24,[10 ,10],[2 ,4],[11,11]
25,[10 ,11],[2 ,3],[12,11]
26,[11 ,11],[2 ,2],[11,11]
27,[12 ,11],[2 ,1],[10,11]
28,[11 ,11],[2 ,2],[10,10]
29,[10 ,11],[2 ,3],[9,10]
30,[10 ,10],[2 ,4],[8,10]
31,[9 ,10],[3 ,4],[7,10]
32,[8 ,10],[4 ,4],[6,10]
33,[7 ,10],[5 ,4],[6,11]
34,[6 ,10],[5 ,5],[7,11]
35,[6 ,11],[5 ,6],[7,12]
36,[6 ,10],[5 ,7],[8,12]
37,[7 ,10],[5 ,8],[7,12]
38,[8 ,10],[5 ,9],[7,11]
39,[9 ,10],[5 ,10],[6,11]
40,[10 ,10],[6 ,10],[5,11]
41,[10 ,11],[7 ,10],[5,10]
42,[11 ,11],[8 ,10],[5,9]
43,[12 ,11],[9 ,10],[5,8]
44,[11 ,11],[10 ,10],[5,7]
45,[10 ,11],[10 ,11],[5,6]
46,[10 ,10],[11 ,11],[5,5]
47,[9 ,10],[12 ,11],[5,4]
48,[8 ,10],[11 ,11],[4,4]
49,[7 ,10],[10 ,11],[3,4]
50,[6 ,10],[10 ,10],[2,4]
51,[6 ,11],[9 ,10],[2,3]
52,[6 ,10],[8 ,10],[2,2]
53,[7 ,10],[7 ,10],[2,1]
54,[8 ,10],[6 ,10],[2,2]
55,[9 ,10],[5 ,10],[2,3]
