//Quantitative values
128	//Makespan
129	//Mission completion time hauler 1
106	//Mission completion time hauler 2
114	//Mission completion time hauler 3
1	//Application execution time (in millisecond)
//Path to the final points
0,[3 ,1],[8 ,6],[11,6]
70,[1 ,11],[11 ,7],[8,7]
71,[1 ,10],[12 ,7],[9,7]
72,[1 ,9],[11 ,7],[10,7]
73,[1 ,10],[10 ,7],[11,7]
74,[1 ,11],[9 ,7],[12,7]
75,[2 ,11],[8 ,7],[11,7]
76,[3 ,11],[7 ,7],[10,7]
77,[4 ,11],[6 ,7],[9,7]
78,[5 ,11],[5 ,7],[8,7]
79,[6 ,11],[4 ,7],[7,7]
80,[7 ,11],[3 ,7],[6,7]
81,[7 ,10],[4 ,7],[5,7]
82,[7 ,9],[5 ,7],[4,7]
83,[6 ,9],[6 ,7],[3,7]
84,[6 ,8],[7 ,7],[4,7]
85,[6 ,7],[8 ,7],[5,7]
86,[5 ,7],[9 ,7],[6,7]
87,[4 ,7],[10 ,7],[6,8]
88,[3 ,7],[11 ,7],[6,9]
89,[4 ,7],[12 ,7],[7,9]
90,[5 ,7],[11 ,7],[7,10]
91,[6 ,7],[11 ,6],[7,11]
92,[7 ,7],[11 ,5],[6,11]
93,[8 ,7],[11 ,4],[5,11]
94,[9 ,7],[11 ,3],[4,11]
95,[10 ,7],[11 ,2],[3,11]
96,[11 ,7],[11 ,1],[2,11]
97,[12 ,7],[12 ,1],[1,11]
98,[11 ,7],[11 ,1],[1,10]
99,[10 ,7],[11 ,2],[1,9]
100,[9 ,7],[11 ,3],[1,8]
101,[8 ,7],[11 ,4],[1,7]
102,[7 ,7],[11 ,5],[2,7]
103,[6 ,7],[11 ,6],[3,7]
104,[5 ,7],[11 ,7],[4,7]
105,[4 ,7],[12 ,7],[5,7]
106,[3 ,7],[12 ,7],[6,7]
107,[2 ,7],[12 ,7],[7,7]
108,[1 ,7],[12 ,7],[8,7]
109,[1 ,8],[12 ,7],[9,7]
110,[1 ,9],[12 ,7],[10,7]
111,[1 ,10],[12 ,7],[11,7]
112,[1 ,11],[12 ,7],[12,7]
113,[2 ,11],[12 ,7],[12,7]
114,[3 ,11],[12 ,7],[12,7]
115,[4 ,11],[12 ,7],[12,7]
116,[5 ,11],[12 ,7],[12,7]
117,[6 ,11],[12 ,7],[12,7]
118,[7 ,11],[12 ,7],[12,7]
119,[7 ,10],[12 ,7],[12,7]
120,[7 ,11],[12 ,7],[12,7]
121,[6 ,11],[12 ,7],[12,7]
122,[5 ,11],[12 ,7],[12,7]
123,[4 ,11],[12 ,7],[12,7]
124,[3 ,11],[12 ,7],[12,7]
125,[2 ,11],[12 ,7],[12,7]
126,[1 ,11],[12 ,7],[12,7]
127,[1 ,10],[12 ,7],[12,7]
128,[1 ,9],[12 ,7],[12,7]
