//Quantitative values
152	//Makespan
153	//Mission completion time hauler 1
130	//Mission completion time hauler 2
120	//Mission completion time hauler 3
2	//Application execution time (in millisecond)
//Path to the final points
0,[10 ,12],[4 ,3],[2,7]
1,[9 ,12],[4 ,2],[2,6]
2,[8 ,12],[5 ,2],[2,5]
3,[7 ,12],[6 ,2],[2,4]
4,[7 ,11],[7 ,2],[2,3]
5,[7 ,10],[8 ,2],[3,3]
6,[6 ,10],[9 ,2],[4,3]
7,[5 ,10],[9 ,3],[5,3]
8,[4 ,10],[9 ,4],[6,3]
9,[3 ,10],[9 ,5],[7,3]
10,[2 ,10],[9 ,6],[6,3]
11,[1 ,10],[9 ,7],[5,3]
12,[1 ,9],[8 ,7],[5,4]
13,[1 ,8],[9 ,7],[5,5]
14,[1 ,7],[9 ,6],[5,6]
15,[1 ,6],[10 ,6],[5,7]
16,[2 ,6],[11 ,6],[5,8]
17,[2 ,5],[12 ,6],[5,9]
18,[2 ,4],[11 ,6],[5,10]
19,[2 ,3],[10 ,6],[4,10]
20,[3 ,3],[9 ,6],[4,11]
21,[4 ,3],[9 ,7],[4,10]
22,[5 ,3],[8 ,7],[5,10]
23,[6 ,3],[9 ,7],[5,9]
24,[7 ,3],[9 ,6],[5,8]
25,[6 ,3],[10 ,6],[5,7]
26,[5 ,3],[11 ,6],[5,6]
27,[5 ,4],[12 ,6],[5,5]
28,[5 ,5],[11 ,6],[5,4]
29,[5 ,6],[10 ,6],[5,3]
30,[5 ,7],[9 ,6],[6,3]
31,[5 ,8],[9 ,7],[7,3]
32,[5 ,9],[8 ,7],[7,2]
33,[5 ,10],[8 ,8],[8,2]
34,[4 ,10],[8 ,9],[9,2]
35,[4 ,11],[8 ,10],[9,3]
36,[4 ,10],[7 ,10],[9,4]
37,[5 ,10],[6 ,10],[9,5]
38,[6 ,10],[5 ,10],[9,6]
39,[7 ,10],[4 ,10],[10,6]
40,[8 ,10],[4 ,11],[11,6]
41,[8 ,9],[4 ,10],[12,6]
42,[8 ,8],[5 ,10],[11,6]
43,[8 ,7],[6 ,10],[10,6]
44,[8 ,8],[7 ,10],[9,6]
45,[8 ,9],[8 ,10],[9,7]
46,[8 ,10],[8 ,9],[8,7]
47,[7 ,10],[8 ,8],[8,8]
48,[6 ,10],[8 ,7],[8,9]
49,[5 ,10],[8 ,8],[8,10]
50,[4 ,10],[8 ,9],[7,10]
51,[3 ,10],[8 ,10],[6,10]
52,[2 ,10],[7 ,10],[5,10]
53,[1 ,10],[6 ,10],[4,10]
54,[1 ,9],[5 ,10],[4,11]
55,[1 ,10],[4 ,10],[4,10]
56,[2 ,10],[3 ,10],[5,10]
57,[3 ,10],[2 ,10],[5,9]
58,[4 ,10],[1 ,10],[5,8]
59,[5 ,10],[1 ,9],[5,7]
60,[6 ,10],[1 ,8],[5,6]
61,[7 ,10],[1 ,7],[5,5]
62,[8 ,10],[1 ,6],[5,4]
63,[8 ,9],[2 ,6],[5,3]
