//Quantitative values
35	//Makespan
35	//Mission completion time hauler 1
22	//Mission completion time hauler 2
1	//Application execution time (in millisecond)
//Path to the final points
0,[2 ,10],[8,9]
1,[2 ,9],[9,9]
2,[3 ,9],[8,9]
3,[3 ,8],[7,9]
4,[3 ,7],[7,8]
5,[3 ,6],[7,7]
6,[3 ,5],[7,6]
7,[3 ,4],[7,5]
8,[3 ,3],[7,4]
9,[3 ,2],[7,5]
10,[4 ,2],[7,6]
11,[5 ,2],[7,7]
12,[6 ,2],[7,8]
13,[7 ,2],[7,9]
14,[6 ,2],[8,9]
15,[6 ,3],[9,9]
16,[6 ,4],[8,9]
17,[6 ,5],[7,9]
18,[6 ,6],[7,8]
19,[6 ,7],[7,7]
20,[6 ,8],[7,6]
21,[6 ,9],[7,5]
22,[6 ,8],[7,4]
23,[6 ,7],[7,4]
24,[6 ,6],[7,4]
25,[6 ,5],[7,4]
26,[6 ,4],[7,4]
27,[6 ,3],[7,4]
28,[6 ,2],[7,4]
29,[7 ,2],[7,4]
30,[6 ,2],[7,4]
31,[5 ,2],[7,4]
32,[4 ,2],[7,4]
33,[3 ,2],[7,4]
34,[3 ,3],[7,4]
35,[3 ,4],[7,4]
