//Quantitative values
75	//Makespan
76	//Mission completion time hauler 1
54	//Mission completion time hauler 2
4	//Application execution time (in millisecond)
//Path to the final points
0,[2 ,10],[6,12]
1,[2 ,9],[6,11]
2,[2 ,8],[7,11]
3,[2 ,7],[7,10]
4,[2 ,6],[7,9]
5,[2 ,5],[7,8]
6,[3 ,5],[8,8]
7,[4 ,5],[9,8]
8,[5 ,5],[8,8]
9,[6 ,5],[7,8]
10,[7 ,5],[6,8]
11,[8 ,5],[5,8]
12,[9 ,5],[6,8]
13,[10 ,5],[7,8]
14,[10 ,6],[8,8]
15,[10 ,7],[9,8]
16,[10 ,8],[8,8]
17,[11 ,8],[7,8]
18,[11 ,9],[6,8]
19,[11 ,10],[5,8]
20,[11 ,11],[6,8]
21,[10 ,11],[7,8]
22,[10 ,10],[8,8]
23,[9 ,10],[9,8]
24,[8 ,10],[8,8]
25,[7 ,10],[7,8]
26,[7 ,9],[6,8]
27,[6 ,9],[5,8]
28,[5 ,9],[4,8]
29,[5 ,8],[3,8]
30,[5 ,9],[3,7]
31,[6 ,9],[3,6]
32,[7 ,9],[3,5]
33,[7 ,10],[3,4]
34,[8 ,10],[3,3]
35,[9 ,10],[3,2]
36,[10 ,10],[3,1]
37,[10 ,11],[3,2]
38,[11 ,11],[3,3]
39,[10 ,11],[3,4]
40,[10 ,10],[3,5]
41,[9 ,10],[3,6]
42,[8 ,10],[3,7]
43,[7 ,10],[3,8]
44,[7 ,9],[4,8]
45,[6 ,9],[5,8]
46,[5 ,9],[6,8]
47,[4 ,9],[7,8]
48,[3 ,9],[7,7]
49,[3 ,8],[7,6]
50,[3 ,7],[7,5]
51,[3 ,6],[8,5]
52,[3 ,5],[9,5]
53,[3 ,4],[10,5]
54,[3 ,3],[10,5]
55,[3 ,2],[10,5]
56,[3 ,1],[10,5]
57,[3 ,2],[10,5]
58,[3 ,3],[10,5]
59,[3 ,4],[10,5]
60,[3 ,5],[10,5]
61,[3 ,6],[10,5]
62,[3 ,7],[10,5]
63,[3 ,8],[10,5]
64,[3 ,9],[10,5]
65,[4 ,9],[10,5]
66,[5 ,9],[10,5]
67,[6 ,9],[10,5]
68,[7 ,9],[10,5]
69,[7 ,10],[10,5]
70,[7 ,9],[10,5]
71,[6 ,9],[10,5]
72,[5 ,9],[10,5]
73,[5 ,8],[10,5]
74,[6 ,8],[10,5]
75,[7 ,8],[10,5]
